City,Pincode,Latitude,Longitude,Participation (%),,,,,,,
Bangalore,560015,12.932166,77.576937,95.6,,,,,,,
Bangalore,560015,12.964794,77.586192,37.9,,,,,,,
Bangalore,560015,12.93134,77.646853,31.3,,,,,,,
Bangalore,560015,12.999135,77.561229,44.6,,,,,,,
Bangalore,560015,12.935783,77.629377,53.6,,,,,,,
Bangalore,560015,12.958194,77.638438,58.6,,,,,,,
Bangalore,560015,12.974153,77.618888,58,,,,,,,
Bangalore,560015,12.997189,77.594625,37.3,,,,,,,
Bangalore,560015,12.997241,77.574892,36,,,,,,,
Bangalore,560015,12.988285,77.617019,54.7,,,,,,,
Bangalore,560015,12.943869,77.632197,56.5,,,,,,,
Bangalore,560015,12.937125,77.600239,85.3,,,,,,,
Bangalore,560015,12.93665,77.573357,47.9,,,,,,,
Bangalore,560015,12.981662,77.587303,42.2,,,,,,,
Bangalore,560015,12.995433,77.587609,44.4,,,,,,,
Bangalore,560015,13.013017,77.600975,44.7,,,,,,,
Bangalore,560015,12.934996,77.635971,62.1,,,,,,,
Bangalore,560015,12.989643,77.647682,49.9,,,,,,,
Bangalore,560015,12.985603,77.636412,51.2,,,,,,,
Bangalore,560016,13.005255,77.639516,44.1,,,,,,,
Bangalore,560016,12.957626,77.648729,48.2,,,,,,,
Bangalore,560016,12.917307,77.638946,36,,,,,,,
Bangalore,560016,13.024267,77.609497,48.9,,,,,,,
Bangalore,560016,13.000413,77.617999,25.9,,,,,,,
Bangalore,560016,12.985314,77.659756,27,,,,,,,
Bangalore,560016,12.921123,77.646885,55.5,,,,,,,
Bangalore,560016,12.951278,77.612895,44.5,,,,,,,
Bangalore,560016,12.943317,77.551288,46.8,,,,,,,
Bangalore,560016,13.014692,77.622756,83.1,,,,,,,
Bangalore,560016,12.991524,77.608508,37.3,,,,,,,
Bangalore,560016,12.931182,77.604759,49,,,,,,,
Bangalore,560016,13.007656,77.54426,55,,,,,,,
Bangalore,560016,12.967638,77.630849,50.9,,,,,,,
Bangalore,560016,13.015073,77.580416,53.4,,,,,,,
Bangalore,560016,12.964775,77.594316,46.7,,,,,,,
Bangalore,560016,12.994839,77.582038,44.4,,,,,,,
Bangalore,560016,13.008488,77.592569,51.4,,,,,,,
Bangalore,560016,12.97292,77.558996,54.1,,,,,,,
Bangalore,560016,12.986762,77.63134,25.4,,,,,,,
Bangalore,560016,12.977926,77.583511,40.8,,,,,,,
Bangalore,560016,13.033501,77.555296,89.7,,,,,,,
Bangalore,560016,13.039761,77.643728,42.5,,,,,,,
Bangalore,560016,12.988864,77.62604,16.2,,,,,,,
Bangalore,560016,12.922165,77.567648,49.6,,,,,,,
Bangalore,560016,12.983342,77.539852,57.5,,,,,,,
Bangalore,560016,12.959769,77.591285,73.2,,,,,,,
Bangalore,560016,12.997104,77.569952,48.7,,,,,,,
Bangalore,560016,12.931681,77.581025,57.7,,,,,,,
Bangalore,560016,12.954289,77.630705,39.4,,,,,,,
Bangalore,560017,13.026787,77.570552,60,,,,,,,
Bangalore,560017,12.948682,77.570842,61.5,,,,,,,
Bangalore,560017,12.990739,77.550545,37,,,,,,,
Bangalore,560017,13.003144,77.54604,54.7,,,,,,,
Bangalore,560017,12.985985,77.620348,42.5,,,,,,,
Bangalore,560017,13.01204,77.637956,39.4,,,,,,,
Bangalore,560017,12.975191,77.582219,15.2,,,,,,,
Bangalore,560017,13.005535,77.552605,36.2,,,,,,,
Bangalore,560017,12.981217,77.592651,43.9,,,,,,,
Bangalore,560017,12.993779,77.633814,55.6,,,,,,,
Bangalore,560017,12.971168,77.585436,19,,,,,,,
Bangalore,560017,12.946445,77.565754,51.1,,,,,,,
Bangalore,560017,13.015464,77.589088,55.9,,,,,,,
Bangalore,560017,12.962983,77.581992,70.6,,,,,,,
Bangalore,560017,12.976266,77.620022,42.8,,,,,,,
Bangalore,560017,12.942795,77.603884,38.3,,,,,,,
Bangalore,560017,12.961292,77.649519,23.6,,,,,,,
Bangalore,560017,12.932996,77.601755,37.9,,,,,,,
Bangalore,560017,12.968324,77.604172,42,,,,,,,
Bangalore,560017,12.991793,77.582845,18.6,,,,,,,
Bangalore,560017,13.011073,77.587209,51,,,,,,,
Bangalore,560017,12.93374,77.628431,28.9,,,,,,,
Bangalore,560017,12.973734,77.568567,52.1,,,,,,,
Bangalore,560017,13.01968,77.562399,38.6,,,,,,,
Bangalore,560017,12.972577,77.624083,48.5,,,,,,,
Bangalore,560017,13.025382,77.611481,53,,,,,,,
Bangalore,560017,13.006922,77.574642,40.9,,,,,,,
Bangalore,560017,12.996384,77.607985,38.1,,,,,,,
Bangalore,560017,12.935961,77.542386,38,,,,,,,
Bangalore,560017,12.915688,77.59228,31.6,,,,,,,
Bangalore,560018,13.006513,77.623848,33.1,,,,,,,
Bangalore,560018,12.978109,77.578997,43.8,,,,,,,
Bangalore,560018,12.968692,77.608371,42.1,,,,,,,
Bangalore,560018,12.929432,77.584764,39.8,,,,,,,
Bangalore,560018,12.996715,77.60132,65.2,,,,,,,
Bangalore,560018,12.973349,77.632729,23.7,,,,,,,
Bangalore,560018,13.010902,77.595215,40.1,,,,,,,
Bangalore,560018,12.950134,77.606114,49.1,,,,,,,
Bangalore,560018,12.916553,77.562134,41.3,,,,,,,
Bangalore,560018,12.946188,77.603415,40.2,,,,,,,
Bangalore,560018,12.938694,77.592371,56.8,,,,,,,
Bangalore,560018,12.963432,77.590833,52.2,,,,,,,
Bangalore,560018,12.995969,77.626223,92.4,,,,,,,
Bangalore,560018,12.926567,77.63384,83.9,,,,,,,
Bangalore,560018,12.9389,77.556169,41.9,,,,,,,
Bangalore,560018,12.947215,77.552847,58.2,,,,,,,
Bangalore,560018,12.961808,77.648635,41.7,,,,,,,
Bangalore,560018,12.969033,77.629345,42.6,,,,,,,
Bangalore,560018,12.968665,77.602196,42.5,,,,,,,
Bangalore,560018,12.954912,77.595887,46.1,,,,,,,
Bangalore,560018,12.993231,77.573597,42.6,,,,,,,
Bangalore,560018,12.956483,77.594815,26.5,,,,,,,
Bangalore,560018,13.015884,77.64486,51.3,,,,,,,
Bangalore,560018,12.943644,77.59922,56.3,,,,,,,
Bangalore,560018,12.937977,77.549589,24,,,,,,,
Bangalore,560018,13.0045,77.583882,48.3,,,,,,,
Bangalore,560018,12.952023,77.5894,25.6,,,,,,,
Bangalore,560018,12.984299,77.590947,50.8,,,,,,,
Bangalore,560018,13.035793,77.592834,53.8,,,,,,,
Bangalore,560018,13.003011,77.637879,44.2,,,,,,,
Bangalore,560019,12.994105,77.558386,41.3,,,,,,,
Bangalore,560019,12.979618,77.604848,20.3,,,,,,,
Bangalore,560019,13.024127,77.601275,52.9,,,,,,,
Bangalore,560019,12.965606,77.609463,46.6,,,,,,,
Bangalore,560019,13.023639,77.597021,93.7,,,,,,,
Bangalore,560019,13.019285,77.640445,46.4,,,,,,,
Bangalore,560019,13.001296,77.547284,40.1,,,,,,,
Bangalore,560019,12.966624,77.566422,44,,,,,,,
Bangalore,560019,12.999602,77.561389,41.7,,,,,,,
Bangalore,560019,12.963355,77.571549,50.8,,,,,,,
Bangalore,560019,12.988358,77.577962,30.2,,,,,,,
Bangalore,560019,13.005267,77.644081,58,,,,,,,
Bangalore,560019,13.022774,77.601711,84.6,,,,,,,
Bangalore,560019,12.964562,77.587678,19.1,,,,,,,
Bangalore,560019,12.947894,77.613771,37.7,,,,,,,
Bangalore,560019,12.997587,77.573261,52.6,,,,,,,
Bangalore,560019,12.979598,77.614975,46.9,,,,,,,
Bangalore,560019,13.037486,77.561828,58,,,,,,,
Bangalore,560019,13.010193,77.627148,41.4,,,,,,,
Bangalore,560019,12.983408,77.639874,47.7,,,,,,,
Bangalore,560019,13.001326,77.579147,54.1,,,,,,,
Bangalore,560019,12.976976,77.588935,39.6,,,,,,,
Bangalore,560019,12.953984,77.61049,96.1,,,,,,,
Bangalore,560019,12.946888,77.61012,50,,,,,,,
Bangalore,560019,12.942575,77.641915,29.4,,,,,,,
Bangalore,560019,12.942369,77.582045,36.1,,,,,,,
Bangalore,560019,12.966063,77.573446,47.1,,,,,,,
Bangalore,560019,12.940004,77.592888,90.7,,,,,,,
Bangalore,560019,12.93226,77.572383,58.9,,,,,,,
Bangalore,560019,13.03123,77.613712,48.5,,,,,,,
Bangalore,560020,12.968874,77.611291,53.3,,,,,,,
Bangalore,560020,12.988934,77.549039,44.2,,,,,,,
Bangalore,560020,13.019165,77.582932,48.5,,,,,,,
Bangalore,560020,12.926315,77.552449,88.8,,,,,,,
Bangalore,560020,13.013842,77.621285,58.9,,,,,,,
Bangalore,560020,12.984566,77.640645,40.7,,,,,,,
Bangalore,560020,13.011013,77.592673,41.7,,,,,,,
Bangalore,560020,13.029022,77.56751,34.1,,,,,,,
Bangalore,560020,12.935104,77.571558,59.5,,,,,,,
Bangalore,560020,13.007959,77.645397,43.1,,,,,,,
Bangalore,560020,13.020908,77.589237,56.9,,,,,,,
Bangalore,560020,12.947676,77.659364,36.3,,,,,,,
Bangalore,560020,12.99949,77.573461,49.5,,,,,,,
Bangalore,560020,12.958766,77.571043,51.8,,,,,,,
Bangalore,560020,13.007423,77.646408,36.6,,,,,,,
Bangalore,560020,12.963594,77.608321,16.8,,,,,,,
Bangalore,560020,13.015217,77.60729,93.9,,,,,,,
Bangalore,560020,13.00599,77.610814,50.4,,,,,,,
Bangalore,560020,12.974373,77.616065,56.8,,,,,,,
Bangalore,560020,13.030374,77.655102,63.4,,,,,,,
Bangalore,560020,12.994493,77.629326,32.7,,,,,,,
Bangalore,560020,12.989814,77.611024,51.4,,,,,,,
Bangalore,560020,13.006475,77.614256,25,,,,,,,
Bangalore,560020,12.95366,77.595547,48.7,,,,,,,
Bangalore,560020,12.980776,77.589862,79.3,,,,,,,
Bangalore,560020,13.02218,77.562082,38.7,,,,,,,
Bangalore,560020,13.023518,77.628489,21.8,,,,,,,
Bangalore,560020,12.979527,77.603328,46.2,,,,,,,
Bangalore,560020,12.963338,77.608547,46.4,,,,,,,
Bangalore,560020,12.95614,77.599692,25,,,,,,,
Bangalore,560021,12.920262,77.578062,56.7,,,,,,,
Bangalore,560021,12.95721,77.569849,41.9,,,,,,,
Bangalore,560021,12.981674,77.57057,31.5,,,,,,,
Bangalore,560021,12.967255,77.594406,42.8,,,,,,,
Bangalore,560021,12.931162,77.611457,43.3,,,,,,,
Bangalore,560021,12.9308,77.62938,58.6,,,,,,,
Bangalore,560021,12.980896,77.542852,57.8,,,,,,,
Bangalore,560021,12.967541,77.647255,38.5,,,,,,,
Bangalore,560021,12.946217,77.568452,27,,,,,,,
Bangalore,560021,12.927116,77.584221,42.8,,,,,,,
Bangalore,560021,13.013392,77.556467,44.8,,,,,,,
Bangalore,560021,12.938433,77.587698,51.2,,,,,,,
Bangalore,560021,12.93092,77.625541,62,,,,,,,
Bangalore,560021,13.00658,77.584755,24.5,,,,,,,
Bangalore,560021,12.951847,77.65151,18.1,,,,,,,
Bangalore,560021,12.984463,77.554764,44.6,,,,,,,
Bangalore,560021,13.025312,77.648428,58.9,,,,,,,
Bangalore,560021,12.984357,77.607359,39.2,,,,,,,
Bangalore,560021,12.923584,77.588244,51.9,,,,,,,
Bangalore,560021,12.977625,77.549585,56.5,,,,,,,
Bangalore,560021,13.018709,77.585394,54.1,,,,,,,
Bangalore,560021,13.029229,77.566395,44.6,,,,,,,
Bangalore,560021,12.964376,77.62134,37.4,,,,,,,
Bangalore,560021,12.966209,77.592579,29.2,,,,,,,
Bangalore,560021,12.982916,77.635486,70.6,,,,,,,
Bangalore,560021,12.946247,77.594386,78.3,,,,,,,
Bangalore,560021,13.002594,77.581488,53.3,,,,,,,
Bangalore,560021,12.920157,77.636471,46.3,,,,,,,
Bangalore,560021,12.963128,77.593,37.4,,,,,,,
Bangalore,560021,12.973664,77.579534,46.8,,,,,,,
Bangalore,560022,12.944189,77.606042,38.3,,,,,,,
Bangalore,560022,12.949572,77.645684,77.5,,,,,,,
Bangalore,560022,12.998983,77.634324,52,,,,,,,
Bangalore,560022,12.941881,77.644282,51.7,,,,,,,
Bangalore,560022,12.993613,77.640393,73.4,,,,,,,
Bangalore,560022,12.995298,77.554388,44.8,,,,,,,
Bangalore,560022,12.966173,77.61052,54.1,,,,,,,
Bangalore,560022,12.968204,77.622948,51.5,,,,,,,
Bangalore,560022,12.966601,77.591202,40,,,,,,,
Bangalore,560022,13.024974,77.593683,58.5,,,,,,,
Bangalore,560022,12.965533,77.624803,59.5,,,,,,,
Bangalore,560022,12.944751,77.630082,50.2,,,,,,,
Bangalore,560022,12.969309,77.591659,51,,,,,,,
Bangalore,560022,12.96208,77.573218,79.8,,,,,,,
Bangalore,560022,12.973174,77.572449,46.2,,,,,,,
Bangalore,560022,13.010726,77.620028,39.2,,,,,,,
Bangalore,560022,12.992854,77.590419,89.5,,,,,,,
Bangalore,560022,12.933845,77.627598,54.3,,,,,,,
Bangalore,560022,12.985098,77.598273,41.6,,,,,,,
Bangalore,560022,13.026195,77.554309,73.2,,,,,,,
Bangalore,560022,12.990352,77.592939,39.9,,,,,,,
Bangalore,560022,12.927016,77.591089,57,,,,,,,
Bangalore,560022,13.019256,77.577265,53.4,,,,,,,
Bangalore,560022,12.943793,77.634702,38,,,,,,,
Bangalore,560022,12.957393,77.595707,49.9,,,,,,,
Bangalore,560022,12.965027,77.630163,52.2,,,,,,,
Bangalore,560022,12.946613,77.556783,36,,,,,,,
Bangalore,560022,12.949976,77.649888,48.7,,,,,,,
Bangalore,560022,12.972973,77.557384,74,,,,,,,
Bangalore,560022,12.952193,77.613114,53.7,,,,,,,
Bangalore,560023,12.989399,77.624631,42.3,,,,,,,
Bangalore,560023,13.002428,77.632555,50.5,,,,,,,
Bangalore,560023,12.990634,77.58434,40.6,,,,,,,
Bangalore,560023,12.941934,77.563517,53.7,,,,,,,
Bangalore,560023,12.997285,77.617542,36.6,,,,,,,
Bangalore,560023,12.918695,77.586669,41.5,,,,,,,
Bangalore,560023,12.953996,77.629538,52.5,,,,,,,
Bangalore,560023,13.008179,77.586127,29,,,,,,,
Bangalore,560023,12.991129,77.618797,58,,,,,,,
Bangalore,560023,12.949928,77.611862,41.9,,,,,,,
Bangalore,560023,13.005803,77.593035,58.8,,,,,,,
Bangalore,560023,12.95614,77.594534,85.5,,,,,,,
Bangalore,560023,12.967524,77.548884,48.3,,,,,,,
Bangalore,560023,12.922637,77.561506,90.5,,,,,,,
Bangalore,560023,12.956083,77.618635,59.8,,,,,,,
Bangalore,560023,13.026009,77.546555,44.5,,,,,,,
Bangalore,560023,12.935679,77.556645,46.2,,,,,,,
Bangalore,560023,12.956618,77.632861,58.7,,,,,,,
Bangalore,560023,12.962809,77.577396,50.1,,,,,,,
Bangalore,560023,13.024039,77.629626,65.3,,,,,,,
Bangalore,560023,12.956883,77.610389,56.1,,,,,,,
Bangalore,560023,13.009418,77.594501,57.6,,,,,,,
Bangalore,560023,12.946937,77.571991,50.9,,,,,,,
Bangalore,560023,13.002305,77.611131,61.8,,,,,,,
Bangalore,560023,13.008762,77.628809,29.4,,,,,,,
Bangalore,560023,12.943116,77.629943,42.8,,,,,,,
Bangalore,560023,12.989455,77.555414,51.9,,,,,,,
Bangalore,560023,12.978523,77.627343,32.3,,,,,,,
Bangalore,560023,13.000533,77.647621,51,,,,,,,
Bangalore,560023,12.932846,77.634954,36.1,,,,,,,
Bangalore,560024,13.019228,77.634942,48.5,,,,,,,
Bangalore,560024,13.011046,77.584084,20.2,,,,,,,
Bangalore,560024,12.928815,77.586648,48,,,,,,,
Bangalore,560024,12.934331,77.632089,44.5,,,,,,,
Bangalore,560024,12.99839,77.555318,52.3,,,,,,,
Bangalore,560024,12.976475,77.565286,57.8,,,,,,,
Bangalore,560024,13.021526,77.622109,46.4,,,,,,,
Bangalore,560024,12.935845,77.557527,56,,,,,,,
Bangalore,560024,13.012827,77.558641,49.8,,,,,,,
Bangalore,560024,12.943209,77.616422,49.1,,,,,,,
Bangalore,560024,12.91736,77.61096,31.9,,,,,,,
Bangalore,560024,13.012394,77.550272,51.6,,,,,,,
Bangalore,560024,12.986204,77.63086,38.7,,,,,,,
Bangalore,560024,13.015596,77.541015,38.3,,,,,,,
Bangalore,560024,12.963359,77.628123,43.5,,,,,,,
Bangalore,560024,12.967332,77.605212,40.9,,,,,,,
Bangalore,560024,13.005458,77.635686,62.8,,,,,,,
Bangalore,560024,12.93318,77.631219,72.5,,,,,,,
Bangalore,560024,12.991402,77.647542,46.4,,,,,,,
Bangalore,560024,12.974297,77.618075,43.6,,,,,,,
Bangalore,560024,12.993734,77.645599,25.2,,,,,,,
Bangalore,560024,12.981348,77.577806,43.3,,,,,,,
Bangalore,560024,12.987797,77.597,42.7,,,,,,,
Bangalore,560024,12.949689,77.56325,53.1,,,,,,,
Bangalore,560024,12.955069,77.607902,43.9,,,,,,,
Bangalore,560024,13.002239,77.599288,65.5,,,,,,,
Bangalore,560024,12.989687,77.562142,57.9,,,,,,,
Bangalore,560024,12.984955,77.648999,50.3,,,,,,,
Bangalore,560024,12.941107,77.613947,49.6,,,,,,,
Bangalore,560024,12.931885,77.625077,48.9,,,,,,,
Bangalore,560025,12.996099,77.627476,48.4,,,,,,,
Bangalore,560025,12.97748,77.556152,37.5,,,,,,,
Bangalore,560025,13.019665,77.617818,54.8,,,,,,,
Bangalore,560025,13.007403,77.623307,54.9,,,,,,,
Bangalore,560025,12.976531,77.61651,36.3,,,,,,,
Bangalore,560025,13.007499,77.64551,54.1,,,,,,,
Bangalore,560025,12.94523,77.641759,54.4,,,,,,,
Bangalore,560025,12.980527,77.634894,56.5,,,,,,,
Bangalore,560025,12.98894,77.601348,54,,,,,,,
Bangalore,560025,12.983202,77.588117,56.7,,,,,,,
Bangalore,560025,12.929719,77.617893,56.8,,,,,,,
Bangalore,560025,12.949599,77.640971,53,,,,,,,
Bangalore,560025,13.000354,77.561345,59.9,,,,,,,
Bangalore,560025,13.021246,77.591541,39.7,,,,,,,
Bangalore,560025,13.02673,77.621197,43,,,,,,,
Bangalore,560025,12.983176,77.645259,38.4,,,,,,,
Bangalore,560025,13.0386,77.606063,41.3,,,,,,,
Bangalore,560025,12.96958,77.612722,41.3,,,,,,,
Bangalore,560025,12.984205,77.581753,74.4,,,,,,,
Bangalore,560025,12.999867,77.582046,59.8,,,,,,,
Bangalore,560025,12.959346,77.617984,15.9,,,,,,,
Bangalore,560025,13.01013,77.604921,57.5,,,,,,,
Bangalore,560025,12.962924,77.568478,46.2,,,,,,,
Bangalore,560025,12.960979,77.607192,78.7,,,,,,,
Bangalore,560025,12.998483,77.61558,54.3,,,,,,,
Bangalore,560025,13.015495,77.646702,72.1,,,,,,,
Bangalore,560025,13.001833,77.551917,16.5,,,,,,,
Bangalore,560025,12.939626,77.643458,41.3,,,,,,,
Bangalore,560025,12.932241,77.602718,47.9,,,,,,,
Bangalore,560025,13.013123,77.585369,46.6,,,,,,,
Bangalore,560026,12.996547,77.661508,44.5,,,,,,,
Bangalore,560026,12.970297,77.602758,39.9,,,,,,,
Bangalore,560026,12.979074,77.64662,97.6,,,,,,,
Bangalore,560026,13.012899,77.611513,71.7,,,,,,,
Bangalore,560026,13.017757,77.598199,49.2,,,,,,,
Bangalore,560026,12.990186,77.588793,58.3,,,,,,,
Bangalore,560026,13.038365,77.616018,75.5,,,,,,,
Bangalore,560026,12.984476,77.569048,56.8,,,,,,,
Bangalore,560026,13.001568,77.567087,44.9,,,,,,,
Bangalore,560026,12.940057,77.589798,52.9,,,,,,,
Bangalore,560026,12.958944,77.562349,68.8,,,,,,,
Bangalore,560026,12.996466,77.598531,39.5,,,,,,,
Bangalore,560026,12.999334,77.589227,47.9,,,,,,,
Bangalore,560026,13.008506,77.631181,44.9,,,,,,,
Bangalore,560026,12.949663,77.654,57.2,,,,,,,
Bangalore,560026,12.9732,77.651513,39.9,,,,,,,
Bangalore,560026,12.912596,77.606824,50.6,,,,,,,
Bangalore,560026,13.014669,77.633118,53.8,,,,,,,
Bangalore,560026,12.964387,77.577284,57.4,,,,,,,
Bangalore,560026,12.930418,77.630574,52.4,,,,,,,
Bangalore,560026,12.964126,77.605709,41,,,,,,,
Bangalore,560026,12.923099,77.62393,55.1,,,,,,,
Bangalore,560026,12.922566,77.545307,44.9,,,,,,,
Bangalore,560026,12.958952,77.542469,49.6,,,,,,,
Bangalore,560026,12.94502,77.555315,39.7,,,,,,,
Bangalore,560026,12.92534,77.558259,43.6,,,,,,,
Bangalore,560026,12.952361,77.632554,42.8,,,,,,,
Bangalore,560026,12.977428,77.572145,39.4,,,,,,,
Bangalore,560026,12.990646,77.615209,49,,,,,,,
Bangalore,560026,12.952679,77.603527,39.2,,,,,,,
Bangalore,560027,12.963233,77.593712,95,,,,,,,
Bangalore,560027,12.97717,77.543756,55.6,,,,,,,
Bangalore,560027,12.933598,77.56732,82.4,,,,,,,
Bangalore,560027,12.993166,77.609161,36.3,,,,,,,
Bangalore,560027,12.994848,77.611438,39.7,,,,,,,
Bangalore,560027,13.006422,77.551155,24.4,,,,,,,
Bangalore,560027,12.934428,77.569392,73.3,,,,,,,
Bangalore,560027,13.009142,77.613356,75,,,,,,,
Bangalore,560027,12.997819,77.588005,42.9,,,,,,,
Bangalore,560027,12.980279,77.564701,37.5,,,,,,,
Bangalore,560027,13.004177,77.603008,37.9,,,,,,,
Bangalore,560027,13.025611,77.620582,55.3,,,,,,,
Bangalore,560027,12.983373,77.600318,68.9,,,,,,,
Bangalore,560027,13.015945,77.590004,71.7,,,,,,,
Bangalore,560027,12.930417,77.58031,92.3,,,,,,,
Bangalore,560027,12.95641,77.57362,49.7,,,,,,,
Bangalore,560027,12.980742,77.586478,43.3,,,,,,,
Bangalore,560027,13.022583,77.608094,43.6,,,,,,,
Bangalore,560027,13.025225,77.571083,53.7,,,,,,,
Bangalore,560027,12.943777,77.557951,86.9,,,,,,,
Bangalore,560027,12.950012,77.650889,53.1,,,,,,,
Bangalore,560027,13.008814,77.568358,54.1,,,,,,,
Bangalore,560027,12.930033,77.658028,53.6,,,,,,,
Bangalore,560027,13.033936,77.636959,49.8,,,,,,,
Bangalore,560027,12.930485,77.571904,38.6,,,,,,,
Bangalore,560027,12.962292,77.559942,53.3,,,,,,,
Bangalore,560027,12.95497,77.550138,54.2,,,,,,,
Bangalore,560027,12.970738,77.568661,38.7,,,,,,,
Bangalore,560027,12.980853,77.645308,49,,,,,,,
Bangalore,560027,12.998494,77.593521,46.5,,,,,,,
Bangalore,560028,13.019826,77.643512,38.3,,,,,,,
Bangalore,560028,13.010846,77.565417,44,,,,,,,
Bangalore,560028,12.97831,77.645068,92.3,,,,,,,
Bangalore,560028,12.963233,77.612129,55.6,,,,,,,
Bangalore,560028,12.954182,77.603759,40.9,,,,,,,
Bangalore,560028,12.984563,77.628057,40.7,,,,,,,
Bangalore,560028,12.970918,77.635195,38.2,,,,,,,
Bangalore,560028,12.938199,77.594363,26.5,,,,,,,
Bangalore,560028,12.938599,77.587556,37.7,,,,,,,
Bangalore,560028,12.976425,77.600417,51.8,,,,,,,
Bangalore,560028,12.925634,77.634927,39,,,,,,,
Bangalore,560028,13.016724,77.618061,20.1,,,,,,,
Bangalore,560028,12.948354,77.567595,26,,,,,,,
Bangalore,560028,12.959456,77.600604,31.3,,,,,,,
Bangalore,560028,12.933145,77.63107,70.2,,,,,,,
Bangalore,560028,12.947618,77.590883,74.5,,,,,,,
Bangalore,560028,12.959151,77.564152,51.7,,,,,,,
Bangalore,560028,13.000245,77.606488,43.9,,,,,,,
Bangalore,560028,12.974181,77.568825,36.4,,,,,,,
Bangalore,560028,12.995556,77.633808,52.3,,,,,,,
Bangalore,560028,12.926802,77.610756,38.9,,,,,,,
Bangalore,560028,12.976161,77.645827,43.1,,,,,,,
Bangalore,560028,12.968813,77.608839,56.1,,,,,,,
Bangalore,560028,12.971477,77.546829,53.2,,,,,,,
Bangalore,560028,12.995708,77.64373,59.3,,,,,,,
Bangalore,560028,12.961466,77.572401,50.4,,,,,,,
Bangalore,560028,12.933288,77.579742,25.1,,,,,,,
Bangalore,560028,13.023329,77.622172,54.6,,,,,,,
Bangalore,560028,12.936417,77.63205,55.6,,,,,,,
Bangalore,560028,12.941166,77.578175,33.3,,,,,,,
Bangalore,560029,12.982779,77.658505,58.4,,,,,,,
Bangalore,560029,12.966396,77.58906,16.9,,,,,,,
Bangalore,560029,13.002745,77.613102,59.1,,,,,,,
Bangalore,560029,13.011865,77.632749,53.6,,,,,,,
Bangalore,560029,13.010925,77.575356,56.3,,,,,,,
Bangalore,560029,12.924999,77.560675,42.8,,,,,,,
Bangalore,560029,12.987953,77.60086,20.7,,,,,,,
Bangalore,560029,13.028747,77.564241,56.9,,,,,,,
Bangalore,560029,12.926545,77.626808,49.4,,,,,,,
Bangalore,560029,12.994032,77.63739,58.3,,,,,,,
Bangalore,560029,13.02189,77.549755,54,,,,,,,
Bangalore,560029,12.979957,77.550662,36.7,,,,,,,
Bangalore,560029,12.965139,77.649366,37.1,,,,,,,
Bangalore,560029,12.997863,77.588742,47.4,,,,,,,
Bangalore,560029,13.020722,77.582108,34.3,,,,,,,
Bangalore,560029,13.004079,77.571503,55.4,,,,,,,
Bangalore,560029,13.021666,77.640792,37,,,,,,,
Bangalore,560029,12.99003,77.605589,67.1,,,,,,,
Bangalore,560029,12.959956,77.56132,36.7,,,,,,,
Bangalore,560029,13.000369,77.623662,53.1,,,,,,,
Bangalore,560029,12.932586,77.567455,41.3,,,,,,,
Bangalore,560029,12.953803,77.628291,74.1,,,,,,,
Bangalore,560029,12.983258,77.663291,57.6,,,,,,,
Bangalore,560029,12.942355,77.541679,52.6,,,,,,,
Bangalore,560029,12.974756,77.608608,70.8,,,,,,,
Bangalore,560029,12.921454,77.588336,41.2,,,,,,,
Bangalore,560029,12.964195,77.570201,87.2,,,,,,,
Bangalore,560029,13.00847,77.562974,37.2,,,,,,,
Bangalore,560029,12.929346,77.558831,53.1,,,,,,,
Bangalore,560029,12.957632,77.569046,53.2,,,,,,,
Bangalore,560030,12.957039,77.617931,39.3,,,,,,,
Bangalore,560030,12.997248,77.573011,49.7,,,,,,,
Bangalore,560030,12.989783,77.629867,23.2,,,,,,,
Bangalore,560030,12.963437,77.600231,50.8,,,,,,,
Bangalore,560030,13.029551,77.604539,50.7,,,,,,,
Bangalore,560030,12.925919,77.627053,37.6,,,,,,,
Bangalore,560030,12.938088,77.639289,53.6,,,,,,,
Bangalore,560030,12.937098,77.611557,40.6,,,,,,,
Bangalore,560030,13.010755,77.597561,42.6,,,,,,,
Bangalore,560030,12.931305,77.602376,16.6,,,,,,,
Bangalore,560030,12.934259,77.609819,55.6,,,,,,,
Bangalore,560030,13.022074,77.653506,36.2,,,,,,,
Bangalore,560030,12.972718,77.581899,58.1,,,,,,,
Bangalore,560030,12.951875,77.650459,55.6,,,,,,,
Bangalore,560030,12.98175,77.592775,42.3,,,,,,,
Bangalore,560030,12.94559,77.616558,74.9,,,,,,,
Bangalore,560030,12.97182,77.626027,48.5,,,,,,,
Bangalore,560030,13.012387,77.651243,44.2,,,,,,,
Bangalore,560030,13.026784,77.588683,91,,,,,,,
Bangalore,560030,12.928211,77.591296,43.9,,,,,,,
Bangalore,560030,12.960201,77.599134,59.5,,,,,,,
Bangalore,560030,13.00062,77.563041,76.4,,,,,,,
Bangalore,560030,13.017876,77.571435,40.4,,,,,,,
Bangalore,560030,12.966524,77.584468,36.4,,,,,,,
Bangalore,560030,12.989628,77.626993,37,,,,,,,
Bangalore,560030,12.988154,77.564636,71.9,,,,,,,
Bangalore,560030,13.00128,77.563284,73.8,,,,,,,
Bangalore,560030,12.971694,77.643111,42.3,,,,,,,
Bangalore,560030,12.987337,77.543534,76.5,,,,,,,
Bangalore,560030,12.974171,77.609636,38,,,,,,,
